codigo_ine,municipio,provincia,municipio_nombre_humano,num_colegios,num_universidades
33066,Siero,Asturias,Siero,19,0
37309,Sierpe (La),Salamanca,La Sierpe,0,0
10177,Sierra de Fuentes,Cáceres,Sierra de Fuentes,1,0
50244,Sierra de Luna,Zaragoza,Sierra de Luna,0,0
29088,Sierra de Yeguas,Málaga,Sierra de Yeguas,4,0
12105,Sierra Engarcerán,Castellón,Sierra Engarcerán,1,0
4084,Sierro,Almería,Sierro,0,0
22222,Siétamo,Huesca,Siétamo,1,0
46229,Siete Aguas,Valencia,Siete Aguas,3,0
47160,Siete Iglesias de Trabancos,Valladolid,Siete Iglesias de Trabancos,0,0
37310,Sieteiglesias de Tormes,Salamanca,Sieteiglesias de Tormes,0,0
5234,Sigeres,Ávila,Sigeres,0,0
19257,Sigüenza,Guadalajara,Sigüenza,12,0
50245,Sigüés,Zaragoza,Sigüés,0,0
23082,Siles,Jaén,Siles,5,0
46230,Silla,Valencia,Silla,14,0
36052,Silleda,Pontevedra,Silleda,5,0
38042,Silos (Los),Santa Cruz de Tenerife,Los Silos,5,0
17193,Sils,Girona,Sils,4,0
47161,Simancas,Valladolid,Simancas,6,0
46231,Simat de la Valldigna,Valencia,Simat de la Valldigna,3,0
46232,Sinarcas,Valencia,Sinarcas,2,0
7060,Sineu,Illes Balears,Sineu,3,0
44213,Singra,Teruel,Singra,0,0
5235,Sinlabajos,Ávila,Sinlabajos,0,0
6125,Siruela,Badajoz,Siruela,3,0
50246,Sisamón,Zaragoza,Sisamón,0,0
16198,Sisante,Cuenca,Sisante,3,0
8270,Sitges,Barcelona,Sitges,14,0
17052,Siurana,Girona,Siurana,0,0
39083,Soba,Cantabria,Soba,15,0
27059,Sober,Lugo,Sober,2,0
50247,Sobradiel,Zaragoza,Sobradiel,2,0
37311,Sobradillo,Salamanca,Sobradillo,0,0
15080,Sobrado,A Coruña,Sobrado,1,0
24165,Sobrado,León,Sobrado,0,0
8271,Sobremunt,Barcelona,Sobremunt,0,0
33067,Sobrescobio,Asturias,Sobrescobio,1,0
2072,Socovos,Albacete,Socovos,4,0
13078,Socuéllamos,Ciudad Real,Socuéllamos,10,0
26143,Sojuela,La Rioja,Sojuela,0,0
13079,Solana (La),Ciudad Real,La Solana,0,0
5236,Solana de Ávila,Ávila,Solana de Ávila,0,0
6126,Solana de los Barros,Badajoz,Solana de los Barros,3,0
5237,Solana de Rioalmar,Ávila,Solana de Rioalmar,0,0
13080,Solana del Pino,Ciudad Real,Solana del Pino,0,0
19258,Solanillos del Extremo,Guadalajara,Solanillos del Extremo,0,0
9366,Solarana,Burgos,Solarana,0,0
16199,Solera de Gabaldón,Cuenca,Solera de Gabaldón,0,0
25206,Soleràs (El),Lleida,El Soleràs,2,0
42172,Soliedra,Soria,Soliedra,0,0
43147,Solivella,Tarragona,Solivella,2,0
46233,Sollana,Valencia,Sollana,3,0
7061,Sóller,Illes Balears,Sóller,11,0
39084,Solórzano,Cantabria,Solórzano,0,0
5238,Solosancho,Ávila,Solosancho,6,0
25207,Solsona,Lleida,Solsona,9,0
33068,Somiedo,Asturias,Somiedo,0,0
19259,Somolinos,Guadalajara,Somolinos,0,0
4085,Somontín,Almería,Somontín,0,0
28143,Somosierra,Madrid,Somosierra,0,0
15081,Somozas (As),A Coruña,As Somozas,1,0
7062,Son Servera,Illes Balears,Son Servera,6,0
48904,Sondika,Bizkaia,Sondika,1,0
12106,Soneja,Castellón,Soneja,3,0
45163,Sonseca,Toledo,Sonseca,8,0
22223,Sopeira,Huesca,Sopeira,0,0
48085,Sopela,Bizkaia,Sopela,0,0
18176,Soportújar,Granada,Soportújar,0,0
48086,Sopuerta,Bizkaia,Sopuerta,4,0
8272,Sora,Barcelona,Sora,1,0
20065,Soraluze-Placencia de las Armas,Gipuzkoa,Soraluze-Placencia de las Armas,4,0
4086,Sorbas,Almería,Sorbas,13,0
9368,Sordillos,Burgos,Sordillos,0,0
42173,Soria,Soria,Soria,0,1
25208,Soriguera,Lleida,Soriguera,0,0
37312,Sorihuela,Salamanca,Sorihuela,0,0
23084,Sorihuela del Guadalimar,Jaén,Sorihuela del Guadalimar,3,0
31225,Sorlada,Navarra,Sorlada,0,0
25209,Sort,Lleida,Sort,5,0
18177,Sorvilán,Granada,Sorvilán,1,0
26144,Sorzano,La Rioja,Sorzano,0,0
50248,Sos del Rey Católico,Zaragoza,Sos del Rey Católico,2,0
25210,Soses,Lleida,Soses,2,0
46234,Sot de Chera,Valencia,Sot de Chera,0,0
12107,Sot de Ferrer,Castellón,Sot de Ferrer,1,0
5239,Sotalbo,Ávila,Sotalbo,0,0
26145,Sotés,La Rioja,Sotés,0,0
40198,Sotillo,Segovia,Sotillo,0,0
19260,Sotillo (El),Guadalajara,El Sotillo,0,0
5240,Sotillo de la Adrada,Ávila,Sotillo de la Adrada,4,0
9369,Sotillo de la Ribera,Burgos,Sotillo de la Ribera,2,0
45164,Sotillo de las Palomas,Toledo,Sotillo de las Palomas,0,0
42174,Sotillo del Rincón,Soria,Sotillo del Rincón,0,0
34177,Soto de Cerrato,Palencia,Soto de Cerrato,0,0
24166,Soto de la Vega,León,Soto de la Vega,1,0
33069,Soto del Barco,Asturias,Soto del Barco,0,0
28144,Soto del Real,Madrid,Soto del Real,10,0
26146,Soto en Cameros,La Rioja,Soto en Cameros,0,0
24167,Soto y Amío,León,Soto y Amío,0,0
34176,Sotobañado y Priorato,Palencia,Sotobañado y Priorato,0,0
19261,Sotodosos,Guadalajara,Sotodosos,0,0
22904,Sotonera (La),Huesca,La Sotonera,1,0
16909,Sotorribas,Cuenca,Sotorribas,0,0
40199,Sotosalbos,Segovia,Sotosalbos,0,0
37313,Sotoserrano,Salamanca,Sotoserrano,1,0
9372,Sotragero,Burgos,Sotragero,0,0
9373,Sotresgudo,Burgos,Sotresgudo,0,0
36053,Soutomaior,Pontevedra,Soutomaior,0,0
39085,Suances,Cantabria,Suances,2,0
8273,Subirats,Barcelona,Subirats,5,0
25211,Sudanell,Lleida,Sudanell,1,0
46235,Sueca,Valencia,Sueca,17,0
42175,Suellacabras,Soria,Suellacabras,0,0
12108,Sueras/Suera,Castellón,Sueras/Suera,1,0
4087,Suflí,Almería,Suflí,1,0
48076,Sukarrieta,Bizkaia,Sukarrieta,0,0
46236,Sumacàrcer,Valencia,Sumacàrcer,2,0
31226,Sunbilla,Navarra,Sunbilla,1,0
25212,Sunyer,Lleida,Sunyer,1,0
8274,Súria,Barcelona,Súria,6,0
9374,Susinos del Páramo,Burgos,Susinos del Páramo,0,0
17194,Susqueda,Girona,Susqueda,0,0
34178,Tabanera de Cerrato,Palencia,Tabanera de Cerrato,0,0
34179,Tabanera de Valdavia,Palencia,Tabanera de Valdavia,0,0
40200,Tabanera la Luenga,Segovia,Tabanera la Luenga,0,0
49214,Tábara,Zamora,Tábara,1,0
37314,Tabera de Abajo,Salamanca,Tabera de Abajo,0,0
4088,Tabernas,Almería,Tabernas,4,0
4089,Taberno,Almería,Taberno,1,0
27060,Taboada,Lugo,Taboada,0,0
32079,Taboadela,Ourense,Taboadela,0,0
50249,Tabuenca,Zaragoza,Tabuenca,0,0
38043,Tacoronte,Santa Cruz de Tenerife,Tacoronte,13,0
31227,Tafalla,Navarra,Tafalla,8,0
8276,Tagamanent,Barcelona,Tagamanent,0,0
18901,Taha (La),Granada,La Taha,3,0
4090,Tahal,Almería,Tahal,2,0
42176,Tajahuerce,Soria,Tajahuerce,0,0
42177,Tajueco,Soria,Tajueco,0,0
37315,Tala (La),Salamanca,La Tala,0,0
8277,Talamanca,Barcelona,Talamanca,0,0
28145,Talamanca de Jarama,Madrid,Talamanca de Jarama,5,0
50250,Talamantes,Zaragoza,Talamantes,0,0
25215,Talarn,Lleida,Talarn,1,0
6127,Talarrubias,Badajoz,Talarrubias,4,0
10178,Talaván,Cáceres,Talaván,2,0
25216,Talavera,Lleida,Talavera,0,0
45165,Talavera de la Reina,Toledo,Talavera de la Reina,59,1
6128,Talavera la Real,Badajoz,Talavera la Real,3,0
10179,Talaveruela de la Vera,Cáceres,Talaveruela de la Vera,1,0
10180,Talayuela,Cáceres,Talayuela,6,0
16202,Talayuelas,Cuenca,Talayuelas,0,0
12109,Tales,Castellón,Tales,2,0
6129,Táliga,Badajoz,Táliga,1,0
17195,Tallada d'Empordà (La),Girona,La Tallada d'Empordà,0,0
42178,Talveila,Soria,Talveila,0,0
19262,Tamajón,Guadalajara,Tamajón,0,0
37316,Tamames,Salamanca,Tamames,1,0
34180,Támara de Campos,Palencia,Támara de Campos,0,0
22225,Tamarite de Litera,Huesca,Tamarite de Litera,4,0
47162,Tamariz de Campos,Valladolid,Tamariz de Campos,0,0
9375,Tamarón,Burgos,Tamarón,0,0
6130,Tamurejo,Badajoz,Tamurejo,0,0
38044,Tanque (El),Santa Cruz de Tenerife,El Tanque,0,0
33070,Tapia de Casariego,Asturias,Tapia de Casariego,3,0
49216,Tapioles,Zamora,Tapioles,0,0
8278,Taradell,Barcelona,Taradell,7,0
19263,Taragudo,Guadalajara,Taragudo,0,0
33071,Taramundi,Asturias,Taramundi,2,0
16203,Tarancón,Cuenca,Tarancón,11,0
19264,Taravilla,Guadalajara,Taravilla,0,0
50251,Tarazona,Zaragoza,Tarazona,0,0
37317,Tarazona de Guareña,Salamanca,Tarazona de Guareña,0,0
2073,Tarazona de la Mancha,Albacete,Tarazona de la Mancha,4,0
3127,Tàrbena,Alicante,Tàrbena,1,0
37318,Tardáguila,Salamanca,Tardáguila,0,0
9377,Tardajos,Burgos,Tardajos,1,0
42181,Tardelcuende,Soria,Tardelcuende,0,0
22226,Tardienta,Huesca,Tardienta,3,0
34181,Tariego de Cerrato,Palencia,Tariego de Cerrato,1,0
11035,Tarifa,Cádiz,Tarifa,12,0
42182,Taroda,Soria,Taroda,0,0
43148,Tarragona,Tarragona,Tarragona,83,1
25217,Tàrrega,Lleida,Tàrrega,19,0
25218,Tarrés,Lleida,Tarrés,0,0
25219,Tarroja de Segarra,Lleida,Tarroja de Segarra,0,0
19265,Tartanedo,Guadalajara,Tartanedo,3,0
50252,Tauste,Zaragoza,Tauste,3,0
46237,Tavernes Blanques,Valencia,Tavernes Blanques,8,0
46238,Tavernes de la Valldigna,Valencia,Tavernes de la Valldigna,14,0
8275,Tavèrnoles,Barcelona,Tavèrnoles,0,0
8280,Tavertet,Barcelona,Tavertet,0,0
38045,Tazacorte,Santa Cruz de Tenerife,Tazacorte,1,0
29089,Teba,Málaga,Teba,4,0
16204,Tébar,Cuenca,Tébar,0,0
38046,Tegueste,Santa Cruz de Tenerife,Tegueste,6,0
35024,Teguise,Las Palmas,Teguise,12,1
8281,Teià,Barcelona,Teià,0,0
32080,Teixeira (A),Ourense,A Teixeira,0,0
9378,Tejada,Burgos,Tejada,0,0
16205,Tejadillos,Cuenca,Tejadillos,0,0
42183,Tejado,Soria,Tejado,0,0
37319,Tejado (El),Salamanca,El Tejado,0,0
35025,Tejeda,Las Palmas,Tejeda,2,0
10181,Tejeda de Tiétar,Cáceres,Tejeda de Tiétar,1,0
37320,Tejeda y Segoyuela,Salamanca,Tejeda y Segoyuela,0,0
35026,Telde,Las Palmas,Telde,45,0
22227,Tella-Sin,Huesca,Tella-Sin,3,0
45166,Tembleque,Toledo,Tembleque,3,0
19266,Tendilla,Guadalajara,Tendilla,1,0
37321,Tenebrón,Salamanca,Tenebrón,0,0
15082,Teo,A Coruña,Teo,5,0
12110,Teresa,Castellón,Teresa,0,0
46239,Teresa de Cofrentes,Valencia,Teresa de Cofrentes,0,0
25220,Térmens,Lleida,Térmens,2,0
35027,Teror,Las Palmas,Teror,4,0
4091,Terque,Almería,Terque,0,0
17196,Terrades,Girona,Terrades,0,0
37322,Terradillos,Salamanca,Terradillos,1,0
9380,Terradillos de Esgueva,Burgos,Terradillos de Esgueva,0,0
8279,Terrassa,Barcelona,Terrassa,133,3
46240,Terrateig,Valencia,Terrateig,0,0
50253,Terrer,Zaragoza,Terrer,0,0
44215,Terriente,Teruel,Terriente,0,0
13081,Terrinches,Ciudad Real,Terrinches,2,0
26147,Terroba,La Rioja,Terroba,0,0
44216,Teruel,Teruel,Teruel,31,1
19267,Terzaga,Guadalajara,Terzaga,0,0
3128,Teulada,Alicante,Teulada,7,0
33072,Teverga,Asturias,Teverga,1,0
8282,Tiana,Barcelona,Tiana,6,0
35028,Tías,Las Palmas,Tías,5,0
3129,Tibi,Alicante,Tibi,1,0
31228,Tiebas-Muruarte de Reta,Navarra,Tiebas-Muruarte de Reta,0,0
47163,Tiedra,Valladolid,Tiedra,0,0
28146,Tielmes,Madrid,Tielmes,3,0
5241,Tiemblo (El),Ávila,El Tiemblo,7,0
50254,Tierga,Zaragoza,Tierga,0,0
22228,Tierz,Huesca,Tierz,1,0
19268,Tierzo,Guadalajara,Tierzo,0,0
10904,Tiétar,Cáceres,Tiétar,0,0
38047,Tijarafe,Santa Cruz de Tenerife,Tijarafe,0,0
4092,Tíjola,Almería,Tíjola,4,0
16206,Tinajas,Cuenca,Tinajas,0,0
35029,Tinajo,Las Palmas,Tinajo,5,0
33073,Tineo,Asturias,Tineo,2,0
9381,Tinieblas de la Sierra,Burgos,Tinieblas de la Sierra,0,0
5242,Tiñosillos,Ávila,Tiñosillos,0,0
31229,Tirapu,Navarra,Tirapu,0,0
26148,Tirgo,La Rioja,Tirgo,0,0
12111,Tírig,Castellón,Tírig,0,0
25221,Tírvia,Lleida,Tírvia,1,0
46241,Titaguas,Valencia,Titaguas,1,0
28147,Titulcia,Madrid,Titulcia,2,0
25222,Tiurana,Lleida,Tiurana,0,0
43149,Tivenys,Tarragona,Tivenys,2,0
43150,Tivissa,Tarragona,Tivissa,2,0
19269,Toba (La),Guadalajara,La Toba,0,0
9382,Tobar,Burgos,Tobar,0,0
2074,Tobarra,Albacete,Tobarra,7,0
50255,Tobed,Zaragoza,Tobed,0,0
26149,Tobía,La Rioja,Tobía,0,0
45167,Toboso (El),Toledo,El Toboso,2,0
41092,Tocina,Sevilla,Tocina,5,0
12112,Todolella,Castellón,Todolella,0,0
32081,Toén,Ourense,Toén,1,0
12113,Toga,Castellón,Toga,0,0
39086,Tojos (Los),Cantabria,Los Tojos,0,0
5243,Tolbaños,Ávila,Tolbaños,0,0
45168,Toledo,Toledo,Toledo,69,1
3130,Tollos,Alicante,Tollos,0,0
40201,Tolocirio,Segovia,Tolocirio,0,0
20071,Tolosa,Gipuzkoa,Tolosa,10,0
29090,Tolox,Málaga,Tolox,2,0
22229,Tolva,Huesca,Tolva,0,0
41093,Tomares,Sevilla,Tomares,23,0
13082,Tomelloso,Ciudad Real,Tomelloso,28,0
36054,Tomiño,Pontevedra,Tomiño,2,0
8283,Tona,Barcelona,Tona,8,0
37323,Topas,Salamanca,Topas,0,0
15083,Toques,A Coruña,Toques,0,0
25223,Torà,Lleida,Torà,2,0
24168,Toral de los Guzmanes,León,Toral de los Guzmanes,1,0
24206,Toral de los Vados,León,Toral de los Vados,1,0
12114,Torás,Castellón,Torás,0,0
47164,Tordehumos,Valladolid,Tordehumos,0,0
19271,Tordellego,Guadalajara,Tordellego,0,0
19270,Tordelrábano,Guadalajara,Tordelrábano,0,0
8284,Tordera,Barcelona,Tordera,11,0
47165,Tordesillas,Valladolid,Tordesillas,7,0
19272,Tordesilos,Guadalajara,Tordesilos,0,0
37324,Tordillos,Salamanca,Tordillos,0,0
15084,Tordoia,A Coruña,Tordoia,1,0
9384,Tordómar,Burgos,Tordómar,1,0
8285,Torelló,Barcelona,Torelló,12,0
24169,Toreno,León,Toreno,2,0
19274,Torija,Guadalajara,Torija,2,0
10182,Toril,Cáceres,Toril,0,0
44217,Toril y Masegoso,Teruel,Toril y Masegoso,0,0
22230,Torla-Ordesa,Huesca,Torla-Ordesa,0,0
42184,Torlengua,Soria,Torlengua,0,0
26150,Tormantos,La Rioja,Tormantos,0,0
5244,Tormellas,Ávila,Tormellas,0,0
44218,Tormón,Teruel,Tormón,0,0
3131,Tormos,Alicante,Tormos,1,0
25224,Torms (Els),Lleida,Els Torms,0,0
25225,Tornabous,Lleida,Tornabous,2,0
37325,Tornadizo (El),Salamanca,El Tornadizo,0,0
5245,Tornadizos de Ávila,Ávila,Tornadizos de Ávila,0,0
10183,Tornavacas,Cáceres,Tornavacas,1,0
10184,Torno (El),Cáceres,El Torno,5,0
44219,Tornos,Teruel,Tornos,0,0
49219,Toro,Zamora,Toro,0,0
12115,Toro (El),Castellón,El Toro,0,0
34182,Torquemada,Palencia,Torquemada,1,0
16209,Torralba,Cuenca,Torralba,0,0
22232,Torralba de Aragón,Huesca,Torralba de Aragón,0,0
13083,Torralba de Calatrava,Ciudad Real,Torralba de Calatrava,3,0
50256,Torralba de los Frailes,Zaragoza,Torralba de los Frailes,0,0
44220,Torralba de los Sisones,Teruel,Torralba de los Sisones,0,0
45169,Torralba de Oropesa,Toledo,Torralba de Oropesa,0,0
50257,Torralba de Ribota,Zaragoza,Torralba de Ribota,0,0
12116,Torralba del Pinar,Castellón,Torralba del Pinar,0,0
31230,Torralba del Río,Navarra,Torralba del Río,0,0
50258,Torralbilla,Zaragoza,Torralbilla,0,0
5247,Torre (La),Ávila,La Torre,4,0
11036,Torre Alháquime,Cádiz,Torre Alháquime,3,0
12119,Torre d'En Besora (La),Castellón,La Torre d'En Besora,0,0
12120,Torre d'en Doménec (La),Castellón,La Torre d'en Doménec,0,0
44223,Torre de Arcas,Teruel,Torre de Arcas,0,0
25227,Torre de Cabdella (La),Lleida,La Torre de Cabdella,1,0
8286,Torre de Claramunt (La),Barcelona,La Torre de Claramunt,0,0
10187,Torre de Don Miguel,Cáceres,Torre de Don Miguel,0,0
47169,Torre de Esgueva,Valladolid,Torre de Esgueva,0,0
45171,Torre de Esteban Hambrán (La),Toledo,La Torre de Esteban Hambrán,1,0
43151,Torre de Fontaubella (La),Tarragona,La Torre de Fontaubella,0,0
13084,Torre de Juan Abad,Ciudad Real,Torre de Juan Abad,2,0
43152,Torre de l'Espanyol (La),Tarragona,La Torre de l'Espanyol,3,0
44224,Torre de las Arcas,Teruel,Torre de las Arcas,0,0
6131,Torre de Miguel Sesmero,Badajoz,Torre de Miguel Sesmero,1,0
47170,Torre de Peñafiel,Valladolid,Torre de Peñafiel,0,0
10188,Torre de Santa María,Cáceres,Torre de Santa María,0,0
24170,Torre del Bierzo,León,Torre del Bierzo,1,0
19279,Torre del Burgo,Guadalajara,Torre del Burgo,0,0
44225,Torre del Compte,Teruel,Torre del Compte,0,0
49220,Torre del Valle (La),Zamora,La Torre del Valle,0,0
26153,Torre en Cameros,La Rioja,Torre en Cameros,0,0
22233,Torre la Ribera,Huesca,Torre la Ribera,0,0
44227,Torre los Negros,Teruel,Torre los Negros,0,0
40206,Torre Val de San Pedro,Segovia,Torre Val de San Pedro,0,0
18178,Torre-Cardela,Granada,Torre-Cardela,1,0
30037,Torre-Pacheco,Murcia,Torre-Pacheco,15,0
25233,Torre-serona,Lleida,Torre-serona,0,0
40202,Torreadrada,Segovia,Torreadrada,0,0
46242,Torrebaja,Valencia,Torrebaja,0,0
25226,Torrebesses,Lleida,Torrebesses,1,0
42185,Torreblacos,Soria,Torreblacos,0,0
12117,Torreblanca,Castellón,Torreblanca,5,0
23085,Torreblascopedro,Jaén,Torreblascopedro,1,0
40203,Torrecaballeros,Segovia,Torrecaballeros,3,0
14062,Torrecampo,Córdoba,Torrecampo,3,0
12118,Torrechiva,Castellón,Torrechiva,0,0
44221,Torrecilla de Alcañiz,Teruel,Torrecilla de Alcañiz,1,0
47166,Torrecilla de la Abadesa,Valladolid,Torrecilla de la Abadesa,0,0
45170,Torrecilla de la Jara,Toledo,Torrecilla de la Jara,0,0
47167,Torrecilla de la Orden,Valladolid,Torrecilla de la Orden,0,0
47168,Torrecilla de la Torre,Valladolid,Torrecilla de la Torre,0,0
10185,Torrecilla de los Ángeles,Cáceres,Torrecilla de los Ángeles,1,0
9386,Torrecilla del Monte,Burgos,Torrecilla del Monte,0,0
40204,Torrecilla del Pinar,Segovia,Torrecilla del Pinar,0,0
44222,Torrecilla del Rebollar,Teruel,Torrecilla del Rebollar,0,0
26151,Torrecilla en Cameros,La Rioja,Torrecilla en Cameros,0,0
26152,Torrecilla sobre Alesanco,La Rioja,Torrecilla sobre Alesanco,0,0
10186,Torrecillas de la Tiesa,Cáceres,Torrecillas de la Tiesa,1,0
19277,Torrecuadrada de Molina,Guadalajara,Torrecuadrada de Molina,0,0
19278,Torrecuadradilla,Guadalajara,Torrecuadradilla,0,0
23086,Torredelcampo,Jaén,Torredelcampo,0,0
43153,Torredembarra,Tarragona,Torredembarra,11,0
23087,Torredonjimeno,Jaén,Torredonjimeno,13,0
25228,Torrefarrera,Lleida,Torrefarrera,4,0
25907,Torrefeta i Florejacs,Lleida,Torrefeta i Florejacs,0,0
9387,Torregalindo,Burgos,Torregalindo,0,0
49221,Torregamones,Zamora,Torregamones,0,0
25230,Torregrossa,Lleida,Torregrossa,2,0
50259,Torrehermosa,Zaragoza,Torrehermosa,0,0
40205,Torreiglesias,Segovia,Torreiglesias,0,0
28148,Torrejón de Ardoz,Madrid,Torrejón de Ardoz,73,0
28149,Torrejón de la Calzada,Madrid,Torrejón de la Calzada,6,0
28150,Torrejón de Velasco,Madrid,Torrejón de Velasco,4,0
19280,Torrejón del Rey,Guadalajara,Torrejón del Rey,3,0
10190,Torrejón el Rubio,Cáceres,Torrejón el Rubio,1,0
10189,Torrejoncillo,Cáceres,Torrejoncillo,3,0
16211,Torrejoncillo del Rey,Cuenca,Torrejoncillo del Rey,0,0
44226,Torrelacárcel,Teruel,Torrelacárcel,0,0
28151,Torrelaguna,Madrid,Torrelaguna,5,0
25231,Torrelameu,Lleida,Torrelameu,2,0
50260,Torrelapaja,Zaragoza,Torrelapaja,0,0
9388,Torrelara,Burgos,Torrelara,0,0
39087,Torrelavega,Cantabria,Torrelavega,29,1
8287,Torrelavit,Barcelona,Torrelavit,2,0
46243,Torrella,Valencia,Torrella,0,0
50261,Torrellas,Zaragoza,Torrellas,0,0
8288,Torrelles de Foix,Barcelona,Torrelles de Foix,2,0
8289,Torrelles de Llobregat,Barcelona,Torrelles de Llobregat,4,0
47171,Torrelobatón,Valladolid,Torrelobatón,1,0
28152,Torrelodones,Madrid,Torrelodones,17,0
3132,Torremanzanas/Torre de les Maçanes (La),Alicante,La Torremanzanas/Torre de les Maçanes,0,0
6132,Torremayor,Badajoz,Torremayor,2,0
6133,Torremejía,Badajoz,Torremejía,1,0
10191,Torremenga,Cáceres,Torremenga,0,0
10192,Torremocha,Cáceres,Torremocha,0,0
19281,Torremocha de Jadraque,Guadalajara,Torremocha de Jadraque,0,0
28153,Torremocha de Jarama,Madrid,Torremocha de Jarama,2,0
44228,Torremocha de Jiloca,Teruel,Torremocha de Jiloca,0,0
19282,Torremocha del Campo,Guadalajara,Torremocha del Campo,0,0
19283,Torremocha del Pinar,Guadalajara,Torremocha del Pinar,0,0
19284,Torremochuela,Guadalajara,Torremochuela,0,0
29901,Torremolinos,Málaga,Torremolinos,37,0
26154,Torremontalbo,La Rioja,Torremontalbo,0,0
34184,Torremormojón,Palencia,Torremormojón,0,0
46244,Torrent,Valencia,Torrent,62,0
17197,Torrent,Girona,Torrent,0,0
22234,Torrente de Cinca,Huesca,Torrente de Cinca,2,0
13085,Torrenueva,Ciudad Real,Torrenueva,4,0
18916,Torrenueva Costa,Granada,Torrenueva Costa,0,0
10193,Torreorgaz,Cáceres,Torreorgaz,1,0
9389,Torrepadre,Burgos,Torrepadre,0,0
23088,Torreperogil,Jaén,Torreperogil,6,0
10194,Torrequemada,Cáceres,Torrequemada,0,0
23090,Torres,Jaén,Torres,0,0
23091,Torres de Albánchez,Jaén,Torres de Albánchez,2,0
44229,Torres de Albarracín,Teruel,Torres de Albarracín,0,0
22235,Torres de Alcanadre,Huesca,Torres de Alcanadre,0,0
22236,Torres de Barbués,Huesca,Torres de Barbués,0,0
50262,Torres de Berrellén,Zaragoza,Torres de Berrellén,2,0
30038,Torres de Cotillas (Las),Murcia,Las Torres de Cotillas,16,0
28154,Torres de la Alameda,Madrid,Torres de la Alameda,6,0
25232,Torres de Segre,Lleida,Torres de Segre,2,0
49222,Torres del Carrizal,Zamora,Torres del Carrizal,0,0
31231,Torres del Río,Navarra,Torres del Río,0,0
46245,Torres Torres,Valencia,Torres Torres,0,0
9390,Torresandino,Burgos,Torresandino,1,0
47172,Torrescárcela,Valladolid,Torrescárcela,0,0
37327,Torresmenudas,Salamanca,Torresmenudas,0,0
44230,Torrevelilla,Teruel,Torrevelilla,0,0
3133,Torrevieja,Alicante,Torrevieja,31,0
45172,Torrico,Toledo,Torrico,0,0
44231,Torrijas,Teruel,Torrijas,0,0
50263,Torrijo de la Cañada,Zaragoza,Torrijo de la Cañada,0,0
44232,Torrijo del Campo,Teruel,Torrijo del Campo,1,0
45173,Torrijos,Toledo,Torrijos,11,0
17198,Torroella de Fluvià,Girona,Torroella de Fluvià,0,0
17199,Torroella de Montgrí,Girona,Torroella de Montgrí,8,0
43154,Torroja del Priorat,Tarragona,Torroja del Priorat,0,0
29091,Torrox,Málaga,Torrox,11,0
19285,Torrubia,Guadalajara,Torrubia,0,0
42187,Torrubia de Soria,Soria,Torrubia de Soria,0,0
16212,Torrubia del Campo,Cuenca,Torrubia del Campo,0,0
16213,Torrubia del Castillo,Cuenca,Torrubia del Castillo,0,0
17200,Tortellà,Girona,Tortellà,2,0
19286,Tórtola de Henares,Guadalajara,Tórtola de Henares,1,0
5246,Tórtoles,Ávila,Tórtoles,0,0
9391,Tórtoles de Esgueva,Burgos,Tórtoles de Esgueva,0,0
43155,Tortosa,Tarragona,Tortosa,28,0
19287,Tortuera,Guadalajara,Tortuera,0,0
19288,Tortuero,Guadalajara,Tortuero,0,0
18179,Torvizcón,Granada,Torvizcón,2,0
9392,Tosantos,Burgos,Tosantos,0,0
17201,Toses,Girona,Toses,0,0
50264,Tosos,Zaragoza,Tosos,1,0
17202,Tossa de Mar,Girona,Tossa de Mar,0,0
29092,Totalán,Málaga,Totalán,2,0
30039,Totana,Murcia,Totana,18,0
45174,Totanés,Toledo,Totanés,1,0
15085,Touro,A Coruña,Touro,176,0
46246,Tous,Valencia,Tous,2,0
27061,Trabada,Lugo,Trabada,1,0
24171,Trabadelo,León,Trabadelo,0,0
37328,Trabanca,Salamanca,Trabanca,0,0
49223,Trabazos,Zamora,Trabazos,0,0
16215,Tragacete,Cuenca,Tragacete,0,0
19289,Traíd,Guadalajara,Traíd,0,0
12121,Traiguera,Castellón,Traiguera,1,0
44234,Tramacastiel,Teruel,Tramacastiel,0,0
44235,Tramacastilla,Teruel,Tramacastilla,1,0
22239,Tramaced,Huesca,Tramaced,0,0
6134,Trasierra,Badajoz,Trasierra,0,0
32082,Trasmiras,Ourense,Trasmiras,0,0
50265,Trasmoz,Zaragoza,Trasmoz,0,0
50266,Trasobares,Zaragoza,Trasobares,0,0
47173,Traspinedo,Valladolid,Traspinedo,0,0
15086,Trazo,A Coruña,Trazo,6,0
11037,Trebujena,Cádiz,Trebujena,8,0
49224,Trefacio,Zamora,Trefacio,0,0
37329,Tremedal de Tormes,Salamanca,Tremedal de Tormes,0,0
25234,Tremp,Lleida,Tremp,7,0
28903,Tres Cantos,Madrid,Tres Cantos,50,0
4901,Tres Villas (Las),Almería,Las Tres Villas,12,0
40207,Trescasas,Segovia,Trescasas,1,0
16216,Tresjuncos,Cuenca,Tresjuncos,0,0
9394,Trespaderne,Burgos,Trespaderne,1,0
39088,Tresviso,Cantabria,Tresviso,0,0
42188,Trévago,Soria,Trévago,0,0
18180,Trevélez,Granada,Trevélez,2,0
26155,Treviana,La Rioja,Treviana,0,0
27062,Triacastela,Lugo,Triacastela,0,0
